split,epoch,phase,mode,episodes,total_steps,episode_return,original_episode_return,avg_reward,avg_original_reward,search_rate,found_targets,coverage_ratio,coverage_rate,error_rate,collision_count,collisions,shield_trigger_count,shield_trigger_rate,action_replacement_count,action_replacement_rate,episode_min_uav_margin,episode_mean_uav_margin,episode_min_threat_margin,episode_mean_threat_margin,near_miss_count,near_miss_rate,avg_safe_action_count,avg_rec_action_count,min_safe_action_count,min_rec_action_count,dead_end_safe_count,dead_end_safe_rate,dead_end_rec_count,dead_end_rec_rate,shield_penalty_sum,shield_penalty_rate,shield_fallback_count,shield_agent_trigger_count
train,46,dense,recursive,1,120.0,-1321.9361792005147,-1213.9361792005145,-1321.9361792005147,-1213.9361792005145,1.0,10.0,1.0,1.0,0.46438155950187676,254.0,254.0,108.0,0.9,108.0,0.9,-1.0,10.088276220736642,-2.0,9.005948069464068,109.0,0.9083333333333333,1.6583333333333334,0.9516666666666665,0.0,0.0,98.0,0.8166666666666667,111.0,0.925,108.0,0.9,98.0,902.0
train,47,dense,recursive,1,120.0,-1288.8816276780315,-1184.8816276780312,-1288.8816276780315,-1184.8816276780312,1.0,10.0,1.0,1.0,0.4573065777779737,258.0,258.0,104.0,0.8666666666666667,104.0,0.8666666666666667,-1.0,9.28266629016119,-2.0,9.608746231860637,106.0,0.8833333333333333,1.8133333333333332,0.9858333333333333,0.0,0.0,93.0,0.775,108.0,0.9,104.0,0.8666666666666667,93.0,873.0
train,48,dense,recursive,1,120.0,-941.665597243959,-838.665597243959,-941.665597243959,-838.665597243959,1.0,10.0,1.0,1.0,0.4646557638412656,190.0,190.0,103.0,0.8583333333333333,103.0,0.8583333333333333,-1.0,10.579311728998933,-2.0,9.08511065474543,111.0,0.925,1.5208333333333333,0.7158333333333334,0.0,0.0,98.0,0.8166666666666667,110.0,0.9166666666666666,103.0,0.8583333333333333,98.0,911.0
train,49,dense,recursive,1,120.0,-933.8332345762694,-836.8332345762697,-933.8332345762694,-836.8332345762697,1.0,10.0,1.0,1.0,0.4653696353450804,168.0,168.0,97.0,0.8083333333333333,96.0,0.8,-1.0,10.023277676650386,-2.0,8.727347280921196,104.0,0.8666666666666667,2.3016666666666667,1.3875,0.0,0.0,82.0,0.6833333333333333,100.0,0.8333333333333334,97.0,0.8083333333333333,82.0,757.0
train,50,dense,recursive,1,120.0,-789.870205683953,-699.870205683953,-789.870205683953,-699.870205683953,1.0,10.0,1.0,1.0,0.4649298411072438,135.0,135.0,90.0,0.75,90.0,0.75,-1.0,10.583288490783028,-2.0,8.278570972446216,99.0,0.825,2.4441666666666664,1.8133333333333332,0.0,0.0,82.0,0.6833333333333333,91.0,0.7583333333333333,90.0,0.75,82.0,714.0
eval,50,dense,recursive,5,120.0,-1067.417825174885,-962.6178251748848,-1067.417825174885,-962.6178251748848,1.0,10.0,1.0,1.0,0.46612755680677315,314.4,314.4,104.8,0.8733333333333334,17.4,0.145,-1.0,10.78639082599774,-2.0,9.566187306027947,109.8,0.915,1.2136666666666667,0.7380000000000001,0.0,0.0,98.8,0.8233333333333335,107.6,0.8966666666666667,104.8,0.8733333333333334,98.8,947.2
train,51,dense,recursive,1,120.0,-1035.9129112050089,-928.9129112050089,-1035.9129112050089,-928.9129112050089,1.0,10.0,1.0,1.0,0.4581300108975863,217.0,217.0,107.0,0.8916666666666667,107.0,0.8916666666666667,-1.0,9.907311023417503,-2.0,8.459668460295122,113.0,0.9416666666666667,1.3241666666666665,0.6199999999999999,0.0,0.0,101.0,0.8416666666666667,114.0,0.95,107.0,0.8916666666666667,101.0,938.0
train,52,dense,recursive,1,120.0,-913.9756918030483,-814.9756918030483,-913.9756918030483,-814.9756918030483,1.0,10.0,1.0,1.0,0.46393050900004984,162.0,162.0,99.0,0.825,98.0,0.8166666666666667,-1.0,10.210199754546487,-2.0,9.294868214933304,109.0,0.9083333333333333,1.84,1.0408333333333333,0.0,0.0,89.0,0.7416666666666667,106.0,0.8833333333333333,99.0,0.825,89.0,841.0
train,53,dense,recursive,1,120.0,-901.8300314414705,-807.8300314414703,-901.8300314414705,-807.8300314414703,1.0,10.0,1.0,1.0,0.4685136380527861,161.0,161.0,94.0,0.7833333333333333,93.0,0.775,-1.0,10.634974377774874,-2.0,8.509254276871536,95.0,0.7916666666666666,2.2824999999999998,1.4925,0.0,0.0,81.0,0.675,97.0,0.8083333333333333,94.0,0.7833333333333333,81.0,736.0
train,54,dense,recursive,1,120.0,-1052.2220908729598,-947.2220908729597,-1052.2220908729598,-947.2220908729597,1.0,10.0,1.0,1.0,0.4635720994721154,237.0,237.0,105.0,0.875,104.0,0.8666666666666667,-1.0,10.092972620853033,-2.0,9.00627230631934,114.0,0.95,1.3800000000000001,0.8516666666666667,0.0,0.0,102.0,0.85,110.0,0.9166666666666666,105.0,0.875,102.0,937.0
